specialtyCode,specialtyName,branchName,recruitTypeName,recruitYear,recruitRound,selectionQuota,applicantCount,shortageCount,competitionRate,applicationStartAt,applicationEndAt,enlistStartMonth,enlistEndMonth,enlistDate
175.103,정보체계운용/정비,육군,기술행정병,2026,6,4,25,21,6.3,20260528,20260604,202609,202609,*
224.106,화생방장비정비,육군,기술행정병,2026,6,5,4,-1,0.8,20260528,20260604,202609,202609,*
M231.107,조리(중졸),육군,기술행정병,2026,6,6,0,-6,0,20260528,20260604,202609,202609,*
M241.105,지게차운전(중졸),육군,기술행정병,2026,6,2,0,-2,0,20260528,20260604,202609,202609,*
M241.109,구난차량운전(중졸),육군,기술행정병,2026,6,3,0,-3,0,20260528,20260604,202609,202609,*
M243.102,선박운용(중졸),육군,기술행정병,2026,6,1,1,0,1,20260528,20260604,202609,202609,*
412.103,전문임상병리,육군,기술행정병,2026,6,2,5,3,2.5,20260528,20260604,202609,202609,*
131.103,155mm자주포병,육군,기술행정병,2026,6,45,75,30,1.7,20260528,20260604,202609,202609,*
151.101,군사정보,육군,기술행정병,2026,6,9,31,22,3.4,20260528,20260604,202609,202609,*
163.108,크레인운용,육군,기술행정병,2026,6,6,2,-4,0.3,20260528,20260604,202609,202609,*
163.112,로더운전,육군,기술행정병,2026,6,9,5,-4,0.6,20260528,20260604,202609,202609,*
241.105,지게차운전,육군,기술행정병,2026,6,25,28,3,1.1,20260528,20260604,202609,202609,*
163.102,다목적굴착기운전,육군,기술행정병,2026,6,5,23,18,4.6,20260528,20260604,202609,202609,*
182.104,기동헬기운용,육군,기술행정병,2026,6,43,24,-19,0.6,20260528,20260604,202609,202609,*
211.101,화생방,육군,기술행정병,2026,6,16,31,15,1.9,20260528,20260604,202609,202609,*
222.105,전차정비,육군,기술행정병,2026,6,2,6,4,3,20260528,20260604,202609,202609,*
225.101,탄약관리,육군,기술행정병,2026,6,98,51,-47,0.5,20260528,20260604,202609,202609,*
231.106,물자근무지원,육군,기술행정병,2026,6,18,32,14,1.8,20260528,20260604,202609,202609,*
241.113,크레인차량운전,육군,기술행정병,2026,6,31,3,-28,0.1,20260528,20260604,202609,202609,*
243.102,선박운용,육군,기술행정병,2026,6,7,14,7,2,20260528,20260604,202609,202609,*
412.104,전문방사선촬영,육군,기술행정병,2026,6,4,8,4,2,20260528,20260604,202609,202609,*
152.101,신호정보/전자전운용,육군,기술행정병,2026,6,13,23,10,1.8,20260528,20260604,202609,202609,*
123.102,장갑차부대정비,육군,기술행정병,2026,6,17,26,9,1.5,20260528,20260604,202609,202609,*
161.102,장애물운용(M),육군,기술행정병,2026,6,18,29,11,1.6,20260528,20260604,202609,202609,*
163.101,장갑전투도저운전,육군,기술행정병,2026,6,8,3,-5,0.4,20260528,20260604,202609,202609,*
171.101,전술통신장비운용/정비,육군,기술행정병,2026,6,66,195,129,3,20260528,20260604,202609,202609,*
171.104,이동통신장비운용/정비,육군,기술행정병,2026,6,25,150,125,6,20260528,20260604,202609,202609,*
231.104,연료관리,육군,기술행정병,2026,6,53,24,-29,0.5,20260528,20260604,202609,202609,*
231.107,조리,육군,기술행정병,2026,6,260,221,-39,0.9,20260528,20260604,202609,202609,*
241.100,수송운용(차량운전),육군,기술행정병,2026,6,1373,759,-614,0.6,20260528,20260604,202609,202609,*
241.107,차량부대정비,육군,기술행정병,2026,6,76,15,-61,0.2,20260528,20260604,202609,202609,*
132.102,K239포병,육군,기술행정병,2026,6,62,13,-49,0.2,20260528,20260604,202609,202609,*
161.103,장애물운용(E),육군,기술행정병,2026,6,16,4,-12,0.3,20260528,20260604,202609,202609,*
171.107,교환시설운용/정비,육군,기술행정병,2026,6,2,2,0,1,20260528,20260604,202609,202609,*
172.102,위성운용/정비,육군,기술행정병,2026,6,56,32,-24,0.6,20260528,20260604,202609,202609,*
241.104,견인차량운전,육군,기술행정병,2026,6,28,4,-24,0.1,20260528,20260604,202609,202609,*
242.101,전장이동통제,육군,기술행정병,2026,6,25,62,37,2.5,20260528,20260604,202609,202609,*
412.101,전문간호,육군,기술행정병,2026,6,12,24,12,2,20260528,20260604,202609,202609,*
412.102,전문치과,육군,기술행정병,2026,6,5,1,-4,0.2,20260528,20260604,202609,202609,*
412.105,전문약제,육군,기술행정병,2026,6,17,4,-13,0.2,20260528,20260604,202609,202609,*
412.106,전문물리치료,육군,기술행정병,2026,6,2,16,14,8,20260528,20260604,202609,202609,*
123.103,K-21보병전투차량승무,육군,기술행정병,2026,6,21,33,12,1.6,20260528,20260604,202609,202609,*
163.114,발전기운용/정비,육군,기술행정병,2026,6,4,23,19,5.8,20260528,20260604,202609,202609,*
172.101,MW운용/정비,육군,기술행정병,2026,6,18,40,22,2.2,20260528,20260604,202609,202609,*
211.104,화생방정찰,육군,기술행정병,2026,6,22,28,6,1.3,20260528,20260604,202609,202609,*
224.101,차량정비,육군,기술행정병,2026,6,12,31,19,2.6,20260528,20260604,202609,202609,*
231.101,편성보급,육군,기술행정병,2026,6,36,60,24,1.7,20260528,20260604,202609,202609,*
M241.104,견인차량운전(중졸),육군,기술행정병,2026,6,2,0,-2,0,20260528,20260604,202609,202609,*
161.104,야전건설,육군,기술행정병,2026,6,2,13,11,6.5,20260528,20260604,202609,202609,*
175.101,네트워크운용/정비,육군,기술행정병,2026,6,41,53,12,1.3,20260528,20260604,202609,202609,*
175.102,전술C4I운용/정비,육군,기술행정병,2026,6,30,34,4,1.1,20260528,20260604,202609,202609,*
181.101,항공운항/관제,육군,기술행정병,2026,6,6,19,13,3.2,20260528,20260604,202609,202609,*
222.109,자주포야전정비,육군,기술행정병,2026,6,1,1,0,1,20260528,20260604,202609,202609,*
222.114,장갑차야전정비,육군,기술행정병,2026,6,6,1,-5,0.2,20260528,20260604,202609,202609,*
231.103,지원보급,육군,기술행정병,2026,6,17,45,28,2.6,20260528,20260604,202609,202609,*
241.109,구난차량운전,육군,기술행정병,2026,6,35,7,-28,0.2,20260528,20260604,202609,202609,*
341.102,영상제작,육군,기술행정병,2026,6,4,18,14,4.5,20260528,20260604,202609,202609,*
M162.103,배관/기계설비(중졸),육군,기술행정병,2026,6,1,0,-1,0,20260528,20260604,202609,202609,*
M241.100,수송운용(중졸),육군,기술행정병,2026,6,10,1,-9,0.1,20260528,20260604,202609,202609,*
M241.107,차량부대정비(중졸),육군,기술행정병,2026,6,6,0,-6,0,20260528,20260604,202609,202609,*
B11.05,(2함대)조리,해군,복무지역선택병,2026,6,6,2,-4,0.3,20260528,20260604,202609,202609,*
C43,(작전사)기관,해군,복무지역선택병,2026,6,7,13,6,1.9,20260528,20260604,202609,202609,*
A43,(1함대)기관,해군,복무지역선택병,2026,6,3,1,-2,0.3,20260528,20260604,202609,202609,*
B43,(2함대)기관,해군,복무지역선택병,2026,6,5,1,-4,0.2,20260528,20260604,202609,202609,*
C11.05,(작전사)조리,해군,복무지역선택병,2026,6,11,4,-7,0.4,20260528,20260604,202609,202609,*
36,군악병,해군,군악병,2026,6,13,50,37,3.8,20260528,20260604,202609,202609,*
111292,훈련소조교병,육군,전문특기병,2026,58,50,44,-6,0.9,20260527,20260602,202609,202610,*
152101,신호정보/전자전운용,육군,전문특기병,2026,56,20,29,9,1.5,20260527,20260602,202609,202610,*
175105,SW개발병,육군,전문특기병,2026,55,3,13,10,4.3,20260527,20260602,202610,202610,*
156101,드론운용/정비병,육군,전문특기병,2026,54,10,52,42,5.2,20260527,20260602,202609,202609,*
342.101.,군악,육군,전문특기병,2026,53,130,269,139,2.1,20260527,20260602,202610,202610,*
111000,JSA경비병,육군,전문특기병,2026,52,32,24,-8,0.8,20260527,20260602,202609,202610,*
112100,특전병,육군,전문특기병,2026,57,139,174,35,1.3,20260527,20260602,202609,202610,*
111275,유해발굴기록병,육군,전문특기병,2026,50,28,27,-1,1,20260527,20260602,202609,202611,*
311334,지식재산관리병,육군,전문특기병,2026,49,1,0,-1,0,20260527,20260602,202609,202609,*
900101,군사과학기술병,육군,전문특기병,2026,48,24,13,-11,0.5,20260527,20260602,202609,202610,*
0001600,영어어학병,육군,어학병,2026,10,40,224,184,5.6,20260527,20260602,202609,202610,202610
0001600,영어어학병,육군,어학병,2026,10,30,203,173,6.8,20260527,20260602,202609,202610,202609
152296,탐지분석병,육군,전문특기병,2026,51,2,2,0,1,20260527,20260602,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,56,10,-46,0.2,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,130,50,-80,0.4,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,140,204,64,1.5,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,122,84,-38,0.7,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,138,198,60,1.4,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,130,36,-94,0.3,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,138,46,-92,0.3,20260526,20260601,202609,202609,*
A001,동반입대병,육군,동반입대병,2026,6,140,59,-81,0.4,20260526,20260601,202609,202609,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2026,6,4,25,21,6.3,20260526,20260601,202609,202609,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2026,6,5,22,17,4.4,20260526,20260601,202609,202609,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2026,6,2,1,-1,0.5,20260526,20260601,202609,202609,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2026,6,5,3,-2,0.6,20260526,20260601,202609,202609,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2026,6,6,2,-4,0.3,20260526,20260601,202609,202609,*
H001,연고지복무병,육군,연고지복무병,2026,6,8,4,-4,0.5,20260526,20260601,202609,202609,*
H001,연고지복무병,육군,연고지복무병,2026,6,8,14,6,1.8,20260526,20260601,202609,202609,*
H001,연고지복무병,육군,연고지복무병,2026,6,8,67,59,8.4,20260526,20260601,202609,202609,*
H001,연고지복무병,육군,연고지복무병,2026,6,8,2,-6,0.3,20260526,20260601,202609,202609,*
H001,연고지복무병,육군,연고지복무병,2026,6,2,10,8,5,20260526,20260601,202609,202609,*
E00001,국군체육특기병,육군,전문특기병,2026,59,52,160,108,3.1,20260507,20260513,202609,202612,*
44,전문자격의무병,공군,전문자격의무병,2026,5,3,6,3,2,20260430,20260507,202608,202608,*
53,조리병,공군,조리병,2026,5,3,42,39,14,20260430,20260507,202608,202608,*
50,운항관리병,공군,운항관리병,2026,5,1,14,13,14,20260430,20260507,202608,202608,*
42.02,식별보조_일본어,공군,식별보조병,2026,5,1,21,20,21,20260430,20260507,202608,202608,*
42.01,식별보조_중국어,공군,식별보조병,2026,5,2,10,8,5,20260430,20260507,202608,202608,*
241.105,지게차운전,육군,기술행정병,2026,5,25,54,29,2.2,20260430,20260507,202608,202608,*
M241.109,구난차량운전(중졸),육군,기술행정병,2026,5,3,0,-3,0,20260430,20260507,202608,202608,*
133.106,포병레이더,육군,기술행정병,2026,5,1,3,2,3,20260430,20260507,202608,202608,*
153.101,감시장비운용,육군,기술행정병,2026,5,203,189,-14,0.9,20260430,20260507,202608,202608,*
175.102,전술C4I운용/정비,육군,기술행정병,2026,5,139,131,-8,0.9,20260430,20260507,202608,202608,*
224.107,의무장비정비,육군,기술행정병,2026,5,12,42,30,3.5,20260430,20260507,202608,202608,*
231.101,편성보급,육군,기술행정병,2026,5,53,87,34,1.6,20260430,20260507,202608,202608,*
331.101,재정회계,육군,기술행정병,2026,5,3,28,25,9.3,20260430,20260507,202608,202608,*
M163.113,굴착기운용(중졸),육군,기술행정병,2026,5,3,1,-2,0.3,20260430,20260507,202608,202608,*
M231.107,조리(중졸),육군,기술행정병,2026,5,8,3,-5,0.4,20260430,20260507,202608,202608,*
123.103,K-21보병전투차량승무,육군,기술행정병,2026,5,42,80,38,1.9,20260430,20260507,202608,202608,*
131.101,견인포병,육군,기술행정병,2026,5,40,98,58,2.5,20260430,20260507,202608,202608,*
134.101,현무포병,육군,기술행정병,2026,5,10,13,3,1.3,20260430,20260507,202608,202608,*
152.103,땅굴탐지,육군,기술행정병,2026,5,11,11,0,1,20260430,20260507,202608,202608,*
171.104,이동통신장비운용/정비,육군,기술행정병,2026,5,22,119,97,5.4,20260430,20260507,202608,202608,*
171.105,정보통신망관리장비운용/정비,육군,기술행정병,2026,5,12,29,17,2.4,20260430,20260507,202608,202608,*
174.101,레이다운용/정비,육군,기술행정병,2026,5,28,29,1,1,20260430,20260507,202608,202608,*
241.104,견인차량운전,육군,기술행정병,2026,5,28,15,-13,0.5,20260430,20260507,202608,202608,*
241.107,차량부대정비,육군,기술행정병,2026,5,9,31,22,3.4,20260430,20260507,202608,202608,*
121.101,K계열전차승무,육군,기술행정병,2026,5,60,126,66,2.1,20260430,20260507,202608,202608,*
123.102,장갑차부대정비,육군,기술행정병,2026,5,17,34,17,2,20260430,20260507,202608,202608,*
141.101,발칸운용/정비,육군,기술행정병,2026,5,32,86,54,2.7,20260430,20260507,202608,202608,*
161.101,야전공병,육군,기술행정병,2026,5,30,61,31,2,20260430,20260507,202608,202608,*
173.101,암호운용,육군,기술행정병,2026,5,32,53,21,1.7,20260430,20260507,202608,202608,*
231.102,영현등록,육군,기술행정병,2026,5,2,13,11,6.5,20260430,20260507,202608,202608,*
231.107,조리,육군,기술행정병,2026,5,352,420,68,1.2,20260430,20260507,202608,202608,*
241.109,구난차량운전,육군,기술행정병,2026,5,34,18,-16,0.5,20260430,20260507,202608,202608,*
321.101,군사경찰,육군,기술행정병,2026,5,64,130,66,2,20260430,20260507,202608,202608,*
11.05,조리,해군,일반기술/전문기술병,2026,5,4,33,29,8.3,20260430,20260507,202608,202608,*
49,의무,해군,일반기술/전문기술병,2026,5,25,89,64,3.6,20260430,20260507,202608,202608,*
11.24,항공,해군,일반기술/전문기술병,2026,5,6,47,41,7.8,20260430,20260507,202608,202608,*
500,정보통신,해군,일반기술/전문기술병,2026,5,54,135,81,2.5,20260430,20260507,202608,202608,*
501,전기(신규),해군,일반기술/전문기술병,2026,5,21,58,37,2.8,20260430,20260507,202608,202608,*
11,일반,해군,일반기술/전문기술병,2026,5,219,743,524,3.4,20260430,20260507,202608,202608,*
48,수송,해군,일반기술/전문기술병,2026,5,71,262,191,3.7,20260430,20260507,202608,202608,*
43,기관,해군,일반기술/전문기술병,2026,5,10,26,16,2.6,20260430,20260507,202608,202608,*
43.39,화생방,해군,일반기술/전문기술병,2026,5,8,28,20,3.5,20260430,20260507,202608,202608,*
46,건축/토목,해군,일반기술/전문기술병,2026,5,11,24,13,2.2,20260430,20260507,202608,202608,*
C11.05,(작전사)조리,해군,복무지역선택병,2026,5,16,7,-9,0.4,20260430,20260507,202608,202608,*
B43,(2함대)기관,해군,복무지역선택병,2026,5,10,2,-8,0.2,20260430,20260507,202608,202608,*
A43,(1함대)기관,해군,복무지역선택병,2026,5,5,1,-4,0.2,20260430,20260507,202608,202608,*
A11,(1함대)일반,해군,복무지역선택병,2026,5,91,58,-33,0.6,20260430,20260507,202608,202608,*
A11.05,(1함대)조리,해군,복무지역선택병,2026,5,8,3,-5,0.4,20260430,20260507,202608,202608,*
B11,(2함대)일반,해군,복무지역선택병,2026,5,121,41,-80,0.3,20260430,20260507,202608,202608,*
C43,(작전사)기관,해군,복무지역선택병,2026,5,13,13,0,1,20260430,20260507,202608,202608,*
B11.05,(2함대)조리,해군,복무지역선택병,2026,5,10,2,-8,0.2,20260430,20260507,202608,202608,*
21,통신전자전기,공군,전문기술병,2026,5,204,503,299,2.5,20260430,20260507,202608,202608,*
16,화생방,공군,전문기술병,2026,5,35,128,93,3.7,20260430,20260507,202608,202608,*
18,기계,공군,전문기술병,2026,5,123,284,161,2.3,20260430,20260507,202608,202608,*
15,전자계산,공군,전문기술병,2026,5,48,200,152,4.2,20260430,20260507,202608,202608,*
17,의무,공군,전문기술병,2026,5,6,122,116,20.3,20260430,20260507,202608,202608,*
19,차량운전,공군,전문기술병,2026,5,145,903,758,6.2,20260430,20260507,202608,202608,*
20,차량정비,공군,전문기술병,2026,5,28,70,42,2.5,20260430,20260507,202608,202608,*
24,의장병,공군,의장병,2026,5,15,36,21,2.4,20260430,20260507,202608,202608,*
25,군악병,공군,군악병,2026,5,12,61,49,5.1,20260430,20260507,202608,202608,*
31,특수임무군사경찰,공군,특수임무군사경찰,2026,5,10,26,16,2.6,20260430,20260507,202608,202608,*
30,정보보호병,공군,정보보호병,2026,5,4,36,32,9,20260430,20260507,202608,202608,*
40,정훈병,공군,정훈병,2026,5,3,32,29,10.7,20260430,20260507,202608,202608,*
41.02,콘텐츠_영상촬영편집,공군,콘텐츠제작병,2026,5,1,12,11,12,20260430,20260507,202608,202608,*
34,군견관리병,공군,군견관리병,2026,5,2,20,18,10,20260430,20260507,202608,202608,*
45.01,교육훈련_3D모델링,공군,교육훈련매체개발병,2026,5,1,13,12,13,20260430,20260507,202608,202608,*
45.02,교육훈련_프로그램개발,공군,교육훈련매체개발병,2026,5,1,11,10,11,20260430,20260507,202608,202608,*
55,무인항공기운용병,공군,무인항공기운용병,2026,5,10,48,38,4.8,20260430,20260507,202608,202608,*
46,비파괴검사병,공군,비파괴검사병,2026,5,2,5,3,2.5,20260430,20260507,202608,202608,*
0001601,프랑스어어학병,육군,어학병,2026,6,1,6,5,6,20260430,20260507,202609,202609,*
0001602,스페인어어학병,육군,어학병,2026,7,2,9,7,4.5,20260430,20260507,202609,202609,*
